Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
2497,"Hiddekel",0,14.83,15,
2507,"Himera Valles",175,-21.54,-22.66,
2517,"Hipparchus",94.81,-44.45,-151.2,
2540,"Holden",152.66,-26.04,-34.02,
2544,"Holmes",114.06,-74.86,66.55,
2547,"Honda",9.26,-22.4,-16.4,
2549,"Hooke",137.65,-44.92,-44.4,
2550,"Hope",7.26,44.84,-10.3,
2553,"Horarum Mons",20.5,-51.05,-36.56,
2561,"Houston",1.98,48.23,135.95,
2565,"Hrad Vallis",974.4,38.17,135.91,
2568,"Hsūanch'eng",1.99,46.72,132.69,
2570,"Huancayo",24.34,-3.64,-39.77,
2575,"Huggins",82.64,-49.04,155.84,
2585,"Huo Hsing Vallis",332.3,30.19,66.61,
2591,"Hussey",99.71,-53.32,-126.59,
2593,"Hutton",91.74,-71.63,104.6,
2595,"Huxley",106.52,-62.67,100.77,
2596,"Huygens",467.25,-13.88,55.58,
2598,"Hyblaeus Catena",10.49,21.6,140.62,
2599,"Hyblaeus Chasma",56.61,21.98,141.26,
2600,"Hyblaeus Dorsa",887.53,13.16,130.32,
2601,"Hyblaeus Fossae",375,21.44,137.06,
2603,"Hydaspis Chaos",336.04,3.09,-26.93,
2604,"Hydrae Chasma",55.18,-6.75,-62.01,
2605,"Hydraotes Chaos",419.04,1.12,-35.29,
2609,"Hypanis Valles",220,9.46,-46.42,
2611,"Hyperboreae Undae",463.65,79.96,-49.49,
2612,"Hyperborei Cavi",92.81,79.91,-49.7,
2613,"Hyperboreus (Lacus)",0,74.83,-60,
2614,"Hyperboreus Labyrinthus",111.97,80.28,-59.75,
2616,"Hypsas Vallis",36.47,33.63,57.99,
2621,"Hīt",7.09,47.06,138.35,
2625,"Iamuna Chaos",21.72,-0.28,-40.61,
2626,"Iamuna Dorsa",38.18,20.97,-50.4,
2629,"Iani Chaos",450.51,-2.19,-17.04,
2630,"Iapygia (Iapigia)",0,-19.78,65,
2632,"Iberus Vallis",87.26,21.25,152.07,
2637,"Ibragimov",86.77,-25.43,-59.57,
2639,"Icaria",0,-39.67,-130,
2640,"Icaria Fossae",2115.45,-48.09,-125.16,
2641,"Icaria Planum",566.59,-43.27,-106.04,
2647,"Idaeus Fossae",202.01,37.33,-51.2,
2654,"Igal",8.83,-20.09,110.9,
2657,"II Thyle I",0,-69.78,-180,
2658,"Ikej",4.51,20.96,112.5,
2677,"Imgr",3.42,19.12,111.18,
2688,"Indus Vallis",342,18.95,38.88,
2698,"Innsbruck",59,-6.39,-39.96,
2700,"Ins",2.78,24.49,108.9,
2701,"Inta",16.12,-24.36,-25.1,
2703,"Inuvik",20.52,78.59,-28.32,
2713,"Irbit",12.73,-24.34,-24.91,
2715,"Irharen",6.48,34.49,140.82,
2726,"Isara Valles",5.36,-5.31,-146.42,
2734,"Isidis Dorsa",1074.7,12.92,88.21,
2735,"Isidis Planitia",1224.58,13.94,88.38,
2737,"Isil",77.12,-27.02,87.93,
2741,"Ismeniae Fossae",286.91,41.31,38.35,
2742,"Ismenius Lacus",0,39.67,30,
2745,"Issedon Paterae",5.31,38.13,-90.25,
2746,"Issedon Tholus",54.53,36.05,-94.83,
2748,"Ister Chaos",109.1,12.95,-56.56,
2754,"Ituxi Vallis",123.07,25.45,153.32,
2757,"Ius Chasma",839.91,-7.29,-84.39,
2758,"Ius Labes",61.18,-7.47,-78.46,
2775,"Izendy",22.26,-28.88,-101.44,
2787,"Jal",4.81,-26.25,-28.76,
2790,"Jama",2.9,21.39,-53.18,
2792,"Jampur",27.9,38.71,-81.55,
2793,"Jamuna",0,9.88,-40,
2801,"Janssen",153.63,2.69,37.61,
2807,"Jarry-Desloges",93.36,-9.37,83.85,
2815,"Jeans",73.6,-69.64,154.18,
2817,"Jen",8.88,39.88,-10.57,
2826,"Jezža",9.22,-48.42,-37.92,
2828,"Jijiga",16.16,25.11,-53.95,
2833,"Jodrell",3.02,47.47,132.3,
2835,"Johannesburg",1.22,47.92,133.19,
2837,"Johnstown",3.36,-9.8,-51.07,
2841,"Joly",76.99,-74.5,-42.69,
2843,"Jones",90.11,-18.88,-19.83,
2849,"Jovis Fossae",348.63,19.77,-115.83,
2850,"Jovis Tholus",58.07,18.2,-117.41,
2863,"Jumla",49.23,-21.29,86.44,
2874,"Juventae Chasma",304.99,-3.37,-61.39,
2875,"Juventae Dorsa",481.41,0.39,-71.02,
2876,"Juventae Fons",0,-4.94,-63,
2880,"Kachug",4.86,18.15,107.59,
2884,"Kagoshima",1.32,47.32,135.73,
2885,"Kagul",9.13,-23.73,-19.03,
2890,"Kaiser",201.67,-46.19,19.11,
2892,"Kaj",1.83,-27.05,-29.39,
2893,"Kakori",28.09,-41.49,-29.85,
2898,"Kaliningrad",1.47,48.47,134.96,
2905,"Kamativi",58.81,-20.5,99.99,
2908,"Kamloops",63.96,-53.45,-32.6,
2909,"Kampot",13.23,-41.78,-45.59,
2911,"Kanab",14.55,-27.2,-19,
2918,"Kansk",33.35,-20.52,-17.27,
2920,"Kantang",52.44,-24.44,-17.58,
2933,"Karpinsk",28.84,-45.57,-32.15,
2937,"Karshi",21.52,-23.28,-19.32,
2938,"Kartabo",19.41,-40.85,-52.46,
2941,"Kasabi",41.09,-27.77,89.06,
2942,"Kasei Valles",1580,25.14,-62.88,
2943,"Kashira",65.8,-27.09,-18.31,
2944,"Kasimov",87.18,-24.63,-22.94,
2947,"Kasra",3.46,21.98,103.63,
2958,"Katoomba",51.24,-79.01,127.81,
2964,"Kaup",3.21,22.63,-33.16,
2967,"Kaw",10.72,16.4,104.28,
2972,"Kayne",33.82,-15.5,173.56,
2977,"Keeler",90.19,-60.69,-151.24,
2986,"Kem'",3.62,-44.94,-32.97,
2991,"Kepler",228.24,-46.69,140.98,
2995,"Keul'",5.81,45.99,122.23,
3004,"Khanpur",2.68,20.73,102,
3011,"Kholm",11.08,-7.21,-42,
3017,"Khurli",8.78,-20.94,112.96,
3027,"Kifrī",13.89,-45.64,-54.31,
3031,"Kimry",20.64,-20.14,-16.32,
3034,"Kin",8.1,20.2,-33.38,
3036,"Kinda",14.04,-25.69,-105.15,
3039,"Kingston",1.52,22.11,-47.04,
3042,"Kinkora",51.09,-24.95,112.88,
3044,"Kipini",67.26,25.86,-31.56,
3051,"Kirs",3.46,-26.31,-19.44,
3052,"Kirsanov",15.08,-22.2,-25.12,
3053,"Kisambo",15.22,34.07,-88.92,
3056,"Kita",10.72,-22.78,-17.18,
3066,"Knobel",123.31,-6.57,133.31,
3070,"Koga",19.17,-28.96,-103.76,
3075,"Kok",6.13,15.65,-28.07,
3084,"Kong",11.66,-5.36,-38.57,
3091,"Korolev",81.37,72.77,164.58,
3092,"Korph",7.33,19.34,105.45,
3102,"Kourou",1.84,46.73,132.78,
3106,"Koval'sky",296.67,-29.56,-141.54,
3107,"Koy",7.12,21.47,-50.41,
3116,"Krasnoye",6.55,35.85,143.84,
3119,"Kribi",13.18,-43,-43.51,
3122,"Krishtofovich",111.09,-48.09,97.34,
3134,"Kuba",26.59,-25.31,-19.64,
3136,"Kufra",37.48,40.36,120.3,
3139,"Kuiper",81.78,-56.99,-157.13,
3141,"Kular",8.48,16.39,108.14,
3148,"Kumak",13.5,-35.47,-68.07,
3151,"Kumara",11.87,43.03,128.56,
3158,"Kunes",15.13,-25.24,107.94,
3162,"Kunowsky",66.29,56.82,-9.64,
3171,"Kushva",37.55,-43.96,-35.51,
3179,"Kāid",7.67,-4.46,-44.7,
3188,"La Paz",1.39,21.05,-49.03,
3190,"Labeatis Catenae",220.6,19.49,-93.17,
3191,"Labeatis Fossae",1496.36,24.58,-84.53,
3192,"Labeatis Mensa",124.67,25.5,-74.47,
3193,"Labeatis Mons",42.78,37.48,-75.86,
3194,"Labou Vallis",257.79,-8.63,-154.42,
3195,"Labria",52.64,-34.94,-48.07,
3200,"Lachute",15.15,-4.27,-39.76,
3224,"Ladon Valles",244.59,-22.43,-28.61,
3226,"Laestrygon (Laestrigon)",0,0,160,
3227,"Laf",2.86,48.01,-5.9,
3230,"Lagarto",19.79,49.86,-8.29,
3250,"Lamas",22.99,-26.99,-20.64,
3254,"Lambert",92.53,-19.97,25.39,
3257,"Lamont",76.62,-58.17,-113.54,
3260,"Lampland",76.78,-35.54,-79.52,
3263,"Land",5.2,48.26,-8.72,
3277,"Lapri",3.01,20.32,107.49,
3278,"Lar",6.85,-25.83,-29.1,
3287,"Lassell",85.6,-20.61,-62.46,
3288,"Lasswitz",108.04,-9.31,138.31,
3296,"Lau",106.92,-74.3,-107.48,
3314,"Le Verrier",137.55,-37.71,17.1,
3324,"Lebu",19.34,-20.29,-19.47,
3339,"Leleque",8.43,36.46,138.17,
3341,"Lemgo",15.73,-42.5,-34.79,
3344,"Lemuria",0,69.78,160,
3349,"Lenya",14.96,-26.72,-106.8,
3365,"Leuk",3.44,23.91,-55.01,
3371,"Lexington",5.17,21.81,-48.63,
3379,"Li Fan",105.58,-46.88,-153.06,
3382,"Liais",122.78,-75.3,106.93,
3387,"Libertad",31.19,23.06,-29.41,
3389,"Libya",0,0,90,
3391,"Libya Montes",1043.63,1.44,88.23,
3395,"Licus Vallis",240,-3.05,126.35,
3414,"Linpu",18.16,18.14,113.21,
3415,"Lins",6.17,15.76,-29.8,
3420,"Liris Valles",596.24,-10.5,58.25,
3422,"Lisboa",1.17,21.24,-47.59,
3426,"Littleton",7.35,15.7,107.14,
3428,"Liu Hsin",134.51,-53.2,-171.55,
3430,"Livny",9.29,-27.16,-29.12,
3432,"Llanesco",29.4,-28.18,-101.11,
3440,"Lobo Vallis",80,26.82,-61.17,
3441,"Locana",6.64,-3.39,-38.09,
3444,"Lockyer",71.35,27.84,160.51,
3445,"Locras Valles",351.32,8.84,48.26,
3446,"Lod",7.6,20.98,-31.54,
3448,"Lodwar",15.01,-55.09,-43.32,
3454,"Lohse",151.01,-43.24,-16.69,
3455,"Loire Valles",790,-17.69,-17.03,
3457,"Loja",9.9,41.22,136.21,
3461,"Lomela",11.16,-81.65,-56.19,
3463,"Lomonosov",130.53,65.04,-9.24,
3464,"Longa",10.97,-20.67,-25.94,
3469,"Loon",7.71,-18.84,113.45,
3474,"Lorica",58.49,-19.83,-28.33,
3476,"Los",8.05,-35.08,-76.23,
3479,"Lota",14.68,46.32,-11.8,
3480,"Loto",22.14,-21.88,-22.44,
3484,"Louros Valles",516.14,-8.41,-81.77,
3492,"Lowbury",17.18,42.41,-92.92,
3494,"Lowell",202.22,-51.96,-81.5,
3504,"Luck",7.75,17.26,-36.91,
3506,"Lucus Planum",899.87,-4.99,-177.17,
3509,"Luga",44.56,-44.25,-47.42,
3512,"Luki",20.8,-29.53,-37.37,
3517,"Lunae Mensa",114.75,23.91,-62.5,
3518,"Lunae Palus",0,14.83,-65,
3519,"Lunae Planum",1817.66,10.79,-65.51,
3524,"Lutsk",4.85,38.7,-3.09,
3525,"Luzin",101.04,27.06,31.28,
3529,"Lycus Sulci",1350.61,28.14,-144.47,
3530,"Lydda",33.83,24.42,-31.95,
3533,"Lyell",121.83,-69.91,-15.47,
3538,"Lyot",221.53,50.47,29.34,
3561,"Mad Vallis",537.37,-56.27,76.47,
3567,"Madrid",3.8,48.45,135.44,
3573,"Mafra",13.35,-44.02,-53.15,
3575,"Magadi",50.79,-34.52,-46.07,
3579,"Magelhaens",103.8,-32.36,-174.58,
3580,"Maggini",139.06,27.78,9.5,
3583,"Mago",2.74,15.92,105.36,
3594,"Maidstone",9.39,-41.56,-54.22,
3596,"Main",110.99,-76.54,49.01,
3598,"Maja Valles",1515,10.23,-58.38,
3604,"Malea Patera",241.61,-63.54,51.59,
3605,"Malea Planum",872.47,-65.82,62.94,
3618,"Mamers Valles",1020,40.65,17.94,
3621,"Manah",9.9,-4.66,-33.61,
3626,"Mandora",55.94,12.22,-53.63,
3627,"Mangala Fossa",695,-17.27,-145.88,
3628,"Mangala Valles",900,-11.32,-151.39,
3639,"Manti",15.64,-3.58,-37.57,
3648,"Manzī",7.52,-22.15,-27.47,
3651,"Maraldi",118.24,-61.92,-31.96,
3654,"Marbach",24.74,17.65,111.03,
3655,"Marca",78.35,-9.98,-158.15,
3663,"Mare Acidalium",0,44.66,-30,
3666,"Mare Australe",0,-59.71,-10,
3667,"Mare Boreum",0,59.71,-180,
3668,"Mare Chronium",0,-57.7,150,
3669,"Mare Cimmerium",0,-19.78,140,
3672,"Mare Erythraeum",0,-24.74,-40,
3675,"Mare Hadriacum",0,-39.67,90,
3687,"Mare Serpentis",0,-29.71,40,
3688,"Mare Sirenum",0,-29.71,-155,
3692,"Mare Tyrrhenum",0,-19.78,105,
3695,"Mareotis Fossae",1907.94,44.34,-76.12,
3699,"Margaritifer Chaos",383.67,-9.3,-21.7,
3700,"Margaritifer Sinus",0,-9.88,-25,
3701,"Margaritifer Terra",2733.22,-1.85,-24.92,
3703,"Mari",37.05,-52.01,-45.88,
3711,"Mariner",156.58,-34.68,-164.24,
3723,"Marte Vallis",231.43,14.08,-177.1,
3725,"Marth",96.69,12.94,-3.45,
3729,"Martz",92.74,-34.91,144.18,
3746,"Masursky",115.34,12.07,-32.31,
3752,"Matrona Vallis",61.28,-7.66,176.19,
3755,"Maumee Valles",390,19.51,-52.85,
3757,"Maunder",90.84,-49.6,1.75,
3763,"Mawrth Vallis",634.63,22.43,-16.97,
3772,"Ma'adim Vallis",913.11,-21.98,177.5,
3782,"McLaughlin",90.92,21.9,-22.37,
3784,"McMurdo",26.9,-84.38,0.59,
3794,"Medrissa",19.52,18.64,-56.57,
3795,"Medusae Fossae",278.52,-2.17,-164.2,
3796,"Medusae Sulci",191.52,-5.04,-159.7,
3799,"Mega",16.95,-1.43,-36.9,
3801,"Meget",4.59,18.86,107.31,
3812,"Melas Chasma",563.52,-10.52,-72.54,
3813,"Melas Dorsa",486.81,-18.92,-72.1,
3814,"Melas Fossae",568.18,-26.28,-71.52,
3815,"Melas Labes",107.24,-8.53,-71.7,
3821,"Mellish",104.95,-72.63,-23.74,
3826,"Memnonia",0,-19.78,-150,
3827,"Memnonia Fossae",1585.28,-23.63,-153.82,
3828,"Memnonia Sulci",452.66,-7.16,-175.83,
3831,"Mena",29.91,-32.11,-18.76,
3836,"Mendel",77.32,-58.78,161.25,
3839,"Mendota",8.86,35.83,138.33,
3854,"Meridiani Planum",1058.53,-0.04,-3.14,
3858,"Meroe",0,34.68,75,
3859,"Meroe Patera",52.6,6.98,68.77,
3886,"Mie",100.91,48.16,139.65,
3891,"Mila",10.87,-27.16,-20.75,
3893,"Milankovič",113.51,54.46,-146.58,
3896,"Milford",24.97,-52.41,-41.49,
3901,"Millman",73.84,-53.95,-149.64,
3902,"Millochau",112.89,-21.19,85.1,
3912,"Minio Vallis",90,-4.38,-151.67,
3924,"Mirtos",6.38,22.12,-51.76,
3930,"Mistretta",16.56,-24.68,-109.13,
3931,"Mitchel",135.9,-67.53,76.01,
3937,"Mliba",11.85,-39.61,87.98,
3939,"Moab",0,19.78,10,
3943,"Moeris Lacus",0,7.91,90,
3945,"Mohawk",17.49,42.89,-5.35,
3951,"Mojave",57.97,7.48,-32.99,
3953,"Molesworth",168.87,-27.5,149.27,
4021,"Montevallo",50.42,15.25,-54.27,
4033,"Morella",76.97,-9.58,-51.39,
4035,"Moreux",131.55,41.79,44.54,
4041,"Morpheos Rupes",404.15,-36,125.58,
4046,"Mosa Vallis",191.6,-15.09,22.2,
4050,"Moss",9.09,19.23,109.49,
4068,"Munda Vallis",9.13,-5.37,-146.17,
4073,"Murgoo",22.64,-23.64,-22.45,
4080,"Mut",6.97,22.36,-35.76,
4082,"Mutch",198.81,0.6,-55.21,
4092,"Mädler",124.16,-10.65,2.77,
4096,"Müller",120.51,-25.74,127.89,
4097,"N. Mareotis Tholus",3.58,36.38,-86.21,
4098,"Naar",11.34,22.91,-42.13,
4113,"Naic",8.68,24.45,107.44,
4115,"Nain",6.89,41.47,126.84,
4116,"Naju",8.03,44.99,122.86,
4119,"Naktong Vallis",669.63,4.89,33.39,
4133,"Nan",2.29,-26.69,-19.94,
4136,"Nanedi Valles",550,5.05,-48.62,
4143,"Nansen",74.63,-49.92,-140.42,
4153,"Nardo",25.1,-27.51,-32.84,
4155,"Naro Vallis",442.72,-4,60.71,
4164,"Naukan",7.47,21.25,-30.58,
4169,"Navan",24.86,-25.89,-23.5,
4173,"Nazca",15.01,-31.63,93.67,
4183,"Nectar",0,-27.72,-72,
4184,"Nectaris Fossae",623.07,-23.09,-57.16,
4192,"Negele",36.93,-35.8,96,
4198,"Neith Regio",0,37.67,88,
4199,"Neive",2.79,23.18,107.07,
4202,"Nema",14.54,20.7,-52.13,
4205,"Nepa",16.16,-24.97,-19.67,
4206,"Nepenthes",0,19.78,100,
4207,"Nepenthes Mensae",2176.23,9.19,119.42,
4213,"Nereidum Fretum",0,-44.66,-55,
4214,"Nereidum Montes",1142.58,-37.57,-43.21,
4222,"Nestus Valles",38.25,-7.03,-158.48,
4228,"Never",2.75,23.5,105.77,
4229,"New Bern",1.73,21.53,-49.15,
4230,"New Haven",1.51,22.08,-49.26,
4231,"New Plymouth",31.54,-15.78,175.87,
4233,"Newcomb",254.13,-24.27,1.04,
4234,"Newport",1.97,22.24,-48.96,
4236,"Newton",299.94,-40.5,-158.03,
4242,"Nhill",23.7,-28.68,-103.33,
4243,"Nia Fossae",379.56,-14.73,-71.77,
4244,"Nia Vallis",140,-53.53,-34.81,
4246,"Nicer Vallis",22.6,-6.96,-158.19,
4249,"Nicholson",102.45,0.21,-164.43,
4258,"Nier",46.3,42.79,106.11,
4259,"Niesten",114.81,-28,57.75,
4260,"Nif",8.48,19.91,-56.24,
4261,"Niger Vallis",360,-34.96,92.57,
4271,"Nili Fossae",727.91,22.02,76.69,
4272,"Nili Patera",67.51,8.97,67.17,
4273,"Niliacus Lacus",0,29.71,-30,
4274,"Nilokeras",0,29.71,-55,
4275,"Nilokeras Fossa",267,24.59,-57.83,
4276,"Nilokeras Mensae",450.88,30.48,-51.95,
4277,"Nilokeras Scopulus",901.48,31.72,-55.85,
4278,"Nilosyrtis",0,41.66,70,
4279,"Nilosyrtis Mensae",676.03,34.77,68.47,
4281,"Nilus Chaos",283,25.39,-76.95,
4282,"Nilus Dorsa",292.9,20.68,-79.06,
4283,"Nilus Mensae",206.84,22.2,-72.23,
4305,"Nipigon",8.89,33.76,-81.84,
4307,"Nirgal Vallis",610,-28.16,-41.68,
4313,"Nitro",29.34,-21.26,-24,
4314,"Nix Olympica",0,19.78,-130,
4316,"Njesko",27.77,-35.25,85.11,
4318,"Noachis",0,-44.66,30,
4319,"Noachis Terra",5519.45,-50.41,-5.16,
4323,"Noctis Fossae",712.73,-2.69,-98.85,
4324,"Noctis Labyrinthus",1190.31,-6.36,-101.19,
4327,"Noma",40.49,-25.43,-24.31,
4332,"Nordenskiöld",85.6,-52.37,-158.76,
4343,"Northport",18.44,18.52,-54.48,
4347,"Novara",86.98,-24.9,-10.69,
4357,"Nune",8.47,17.55,-38.76,
4365,"Nutak",11.26,17.41,-30.26,
4392,"Ocampo",7.16,32.67,138.3,
4393,"Oceanidum Fossa",167.16,-61.58,-29.51,
4394,"Oceanidum Mons",33.39,-54.93,-41.23,
4396,"Ochakov",31.05,-42.11,-31.86,
4397,"Ochus Valles",127,7.07,-45.04,
4398,"Octantis Cavi",71.21,-52.57,-45.97,
4399,"Octantis Mons",19.09,-55.26,-42.85,
4413,"Oglala",17.59,-3.11,-38.11,
4415,"Ogygis Regio",0,-44.66,-65,
4416,"Ogygis Rupes",184.23,-33.03,-54.53,
4426,"Okhotsk",1.67,22.97,-47.33,
4428,"Okotoks",21.78,-21.21,84.41,
4436,"Olenek",3.06,19.87,-54.22,
4444,"Olom",5.89,22.96,-57.66,
4446,"Oltis Valles",169.3,-23.5,-21.65,
4450,"Olympia",0,79.88,160,
4451,"Olympia Undae",1507.96,81.16,178.48,
4452,"Olympica Fossae",420,24.85,-113.92,
4453,"Olympus Mons",610.13,18.65,-133.8,
4454,"Olympus Rupes",100,18.4,-133.56,
4458,"Ome",2.85,20.6,104.02,
4469,"Onon",3.42,16.13,102.48,
4470,"Oodnadatta",25.44,-52.43,-34.17,
4473,"Ophir",0,-9.88,-65,
4474,"Ophir Catenae",509,-9.46,-59.4,
4475,"Ophir Cavus",36.72,-9.89,-55.04,
4476,"Ophir Chasma",314.71,-4,-72.35,
4477,"Ophir Labes",92.53,-11.01,-68.28,
4478,"Ophir Planum",642.24,-8.45,-57.82,
4483,"Oraibi",32.37,17.22,-32.34,
4484,"Orcus Patera",387.64,14.13,178.35,
4486,"Ore",7.15,16.78,-33.93,
4491,"Orinda",9.03,45.37,126.98,
4499,"Orson Welles",115.99,-0.19,-45.9,
4501,"Ortygia",0,59.71,0,
4502,"Ortygia Colles",255.62,53.9,-9.3,
4513,"Ostrov",72.98,-26.55,-28.11,
4515,"Osuga Valles",164,-15.31,-38.59,
4523,"Oti Fossae",373.59,-9.63,-117.09,
4526,"Ottumwa",51.62,24.58,-55.75,
4528,"Oudemans",124.16,-9.84,-91.77,
4533,"Oxia Chaos",24.12,0.22,-39.87,
4534,"Oxia Colles",595.24,21.24,-26.27,
4535,"Oxia Palus",0,7.91,-18,
4536,"Oxus",0,19.78,-12,
4542,"Pabo",9.18,-26.9,-23.08,
4547,"Padus Vallis",57.42,-4.52,-149.98,
4551,"Paks",6.9,-7.66,-42.04,
4552,"Palana",4.53,21.04,102.02,
4559,"Pallacopas Vallis",134.77,-54.73,-20.48,
4564,"Palos",54.82,-2.69,110.9,
4572,"Panchaia",0,59.71,160,
4573,"Panchaia Rupēs",1113.4,64.37,129.83,
4574,"Pandorae Fretum",0,-24.74,44,
4585,"Paraná Valles",329.13,-23.19,-9.8,
4592,"Paros",34.61,21.99,-98.13,
4597,"Parva Planum",1027.32,-73.67,-95.07,
4602,"Pasithea Dorsum",282.2,-55.14,-41.58,
4605,"Pasteur",116.15,19.31,24.62,
4608,"Patapsco Vallis",172.87,23.7,152.51,
4618,"Pavonis Chasma",45.94,2.73,-111.02,
4619,"Pavonis Fossae",156.08,4.15,-111.29,
4620,"Pavonis Mons",366.53,1.48,-112.96,
4621,"Pavonis Sulci",425.8,4.01,-117.37,
4635,"Peixe",9.35,20.33,-47.6,
4646,"Peneus Patera",128.5,-57.82,52.65,
4650,"Peraea Cavus",56.24,-29.61,95.43,
4651,"Peraea Mons",14.94,-31.08,86.11,
4656,"Perepelkin",77.46,52.44,-64.83,
4659,"Peridier",94.21,25.51,83.91,
4663,"Perrotin",82.82,-2.82,-77.94,
4667,"Peta",75.75,-21.26,-9.1,
4677,"Pettit",92.49,12.25,-173.87,
4681,"Phaenna Dorsum",164.16,-53.79,-43.29,
4683,"Phaethontis",0,-49.67,-155,
4687,"Philadelphia",1.65,21.76,-47.98,
4690,"Phillips",185.45,-66.34,-44.89,
4696,"Phison",0,19.78,40,
4697,"Phison Rupes",203.07,26.7,50.35,
4698,"Phlegethon Catena",399.69,38.83,-103.28,
4699,"Phlegra",134,31,172.2,
4700,"Phlegra Dorsa",2818.61,25.08,170.37,
4701,"Phlegra Montes",1350.65,40.4,163.71,
4706,"Phoenicis Lacus",0,-11.86,-110,
4709,"Phon",10.02,15.53,102.79,
4711,"Phrixi Regio",0,-39.67,-70,
4719,"Pica",2.4,19.82,-53.23,
4723,"Pickering",115.2,-33.48,-132.61,
4731,"Piña",5.05,18.37,111.74,
4732,"Pindus Mons",16.3,39.47,-88.52,
4734,"Pinglo",15.9,-2.92,-36.76,
4742,"Pityusa Patera",196.51,-66.88,36.86,
4743,"Pityusa Rupes",430.14,-63.96,28.32,
4745,"Piyi",11.63,-22.88,106.63,
4752,"Planum Angustum",206.41,-79.8,-83.2,
4753,"Planum Australe",1429.87,-83.35,157.7,
4754,"Planum Boreum",354.63,87.32,54.96,
4755,"Planum Chronium",576.38,-59.14,139.5,
4758,"Platte",3.42,16.03,113.18,
4760,"Playfair",62.21,-77.91,-125.78,
4764,"Plum",2.76,-26.07,-19.07,
4773,"Podor",25.08,-44.11,-43.14,
4782,"Pollack",96.35,-7.79,25.26,
4784,"Polotsk",30.12,-19.89,-26.34,
4792,"Pompeii",31.13,18.98,-59.1,
4799,"Poona",19.87,23.76,-52.32,
4802,"Port-Au-Prince",1.52,21.1,-48.18,
4804,"Porter",103.99,-50.36,-113.76,
4805,"Porth",9.52,21.19,104.21,
4806,"Portsmouth",1.5,22.55,-49.07,
4807,"Porvoo",9.85,-43.3,-40.81,
4811,"Poti",30.55,-36.31,86.56,
4816,"Poynting",69.7,8.42,-112.75,
4823,"Priestley",42.26,-54.12,130.7,
4824,"Princeton",2.16,21.69,-49.11,
4829,"Proctor",172.56,-47.63,29.72,
4830,"Promethei Chasma",295.28,-82.66,141.39,
4831,"Promethei Lingula",571.63,-82.8,119.89,
4832,"Promethei Planum",831.28,-79.18,88.36,
4833,"Promethei Rupes",1379.21,-75.54,90.24,
4834,"Promethei Sinus",0,-64.74,80,
4835,"Promethei Terra",3244.3,-64.37,97,
4847,"Propontis",0,44.66,175,
4850,"Protei Regio",0,-22.76,-50,
4851,"Protonilus",0,41.66,45,
4852,"Protonilus Mensae",1033.97,43.87,48.86,
4853,"Protva Valles",259.71,-29.11,-60.58,
4861,"Ptolemaeus",165.18,-45.88,-157.6,
4867,"Puławy",51.84,-36.41,-76.62,
4882,"Pylos",18.94,16.79,-30.08,
4883,"Pyramus Fossae",298.18,50.39,66.31,
4884,"Pyrrhae Chaos",162.35,-10.46,-28.4,
4885,"Pyrrhae Regio",0,-14.83,-38,
4888,"Puńsk",11.24,20.62,-41.13,
4895,"Qibā",4.08,17.13,103.09,
4896,"Quenisset",136.66,34.27,40.67,
4900,"Quick",13.31,18.19,-49.25,
4903,"Quines",10.75,-41.86,89.25,
4905,"Quorn",6.33,-5.56,-33.62,
4909,"Rabe",106.95,-43.61,34.91,
4916,"Radau",109.96,16.95,-4.71,
4926,"Rahe",34.44,25.05,-97.48,
4927,"Rahway Valles",346.19,8.46,173.58,
4933,"Rakke",18.47,-4.57,-43.36,
4942,"Rana",12.33,-25.59,-21.8,
4955,"Raub",6.95,42.38,135.11,
4956,"Rauch",32.9,21.56,-58.13,
4961,"Ravi Vallis",148.78,-0.42,-40.48,
4963,"Ravius Valles",388.18,46.12,-110.17,
4964,"Rayadurg",21.38,-18.45,102.43,
4967,"Rayleigh",125.66,-75.57,118.94,
4975,"Redi",60.31,-60.33,92.8,
4992,"Renaudot",63.74,42.04,62.68,
4994,"Rengo",13.7,-43.45,-43.63,
5006,"Reull Vallis",1051.94,-42.14,104.95,
5007,"Reuyl",84.27,-9.63,166.93,
5008,"Revda",26.6,-24.28,-28.5,
5009,"Reykholt",52.17,40.48,-86.14,
5010,"Reynolds",90.69,-74.99,-157.59,
5011,"Rhabon Valles",245,21.21,-91.27,
5021,"Ribe",11.14,16.49,-29.16,
5028,"Richardson",89,-72.47,-179.86,
5090,"Rimac",7.29,44.97,136.06,
5150,"Rincon",13.36,-8,-43.01,
5156,"Ritchey",77.23,-28.42,-50.99,
5168,"Roddenberry",139.15,-49.37,-4.43,
5178,"Romny",5.39,-25.4,-18.17,
5182,"Rong",8.92,22.46,-45.35,
5184,"Rongxar",21.63,26.33,-55.44,
5193,"Ross",82.51,-57.39,-107.84,
5194,"Rossby",80.42,-47.52,167.92,
5212,"Rubicon Valles",308.21,44.41,-117.52,
5214,"Ruby",26.43,-25.24,-17.07,
5215,"Rudaux",107.18,38.03,50.96,
5221,"Runa Vallis",36,-28.34,-36.71,
5231,"Rupes Tenuis",669.03,81.6,-85.47,
5236,"Russell",135.08,-54.5,12.43,
5240,"Rutherford",107.08,19.03,-10.59,
5244,"Ruza",22.25,-34,-52.71,
5247,"Rynok",8.49,44.13,121.76,
